id	filename	md5	size	state
cf531e95-2758-4657-a6ea-aae42cf1f9d8	a72d4647-2034-4bc0-9a58-db0f97b7e76a.htseq.counts.gz	f9e8cf37c640a49dcd624f6232b1336c	252053	released
de7e5b42-8601-4108-a1bf-9e8eb8d38a20	4524f1ca-c763-47af-8f80-331c64704d7d.htseq.counts.gz	f8974928f7cae9975c5e39e4303fba66	261319	released
228f601c-b657-479b-bcf4-f25bb2c823e4	16417d82-1ae0-4097-85c1-5e2df313fd35.htseq.counts.gz	f0a1825fe618f9d23734f8be49c23baf	251840	released
ab80f5df-afd7-44c4-9b61-1c1c6cad0a5f	3c052e47-a4d4-4e13-a67b-b50fd1b7cbe5.htseq.counts.gz	9f11dc55df9318a588f0ebd08c4c0772	258741	released
b23df492-673b-44fd-82b2-eee19e3ca4df	c96b872f-d842-4e6a-8845-59308a28c279.htseq.counts.gz	48bbee891c60b03286e328e001e841cd	260450	released
d8303621-de49-49b5-8bb1-9ce7e368fbf2	462e7d42-19b7-4e95-bf2d-d2a66852f6cd.htseq.counts.gz	040b96728fa63127c27005c33e50c603	259075	released
dceb254b-34f5-4ef7-85e4-fd5d5212499b	864f36c5-41fa-4f90-b737-e164ce1eb845.htseq.counts.gz	8fa3cdba4f6d67406a735bbd5dfab51b	256439	released
cafbe8e0-e615-4d17-88be-7fef215e5ece	fea3c4d0-7b9f-4279-989e-535aaefbdfeb.htseq.counts.gz	26f25cceaad8d0b2e1536be3ae79a463	248854	released
3850d46d-d195-4c11-8d1c-9efbad5b9df1	568de3f5-ff1b-4dc2-9a8b-1a3034e58ee0.htseq.counts.gz	39b25f0007949df96096f408adfdd733	258890	released
34f2c391-c521-42d7-be4e-1050a3380d08	655c5a8b-a87a-482e-95cf-1519b3146534.htseq.counts.gz	514133bbaf818fa03b8a2f36fb5189fc	259332	released
310e2052-8e80-473e-875b-78b402853a66	ad9a29de-7c46-4caa-a802-b18053b4e32d.htseq.counts.gz	5f08f3eb883086df082690b77a5cefd0	249467	released
baf3f97c-0feb-4623-affc-d0f3fe44c570	760e59a8-b3bb-4d63-9e0e-23b5023546a4.htseq.counts.gz	cc958a2e0ad8506efb4b1be34ac7b4f2	255650	released
691ec8c8-17b3-4c26-83f6-bd76817d9238	0315439e-694c-4b14-a27c-29dfa117c764.htseq.counts.gz	2cd3130425a20de836a76890957310e1	252344	released
18863638-3369-4ca3-bc0f-a251448259b3	4d337bb6-8e53-4142-8c22-432bce3e754d.htseq.counts.gz	bda0aeee9382d72c6b01ff8aec393ef5	249487	released
5e57bd1d-f38d-447d-9d7c-1fa1c5a2ecaa	b269c35d-7f91-4c66-8bef-59906ec87745.htseq.counts.gz	e812f526f3ef05eb79483e13769683e8	263998	released
8fb1bf2a-709c-4408-b10e-4e13316de1ce	3ef6bcf6-93a8-4c7c-b2c1-9c48fba76b32.htseq.counts.gz	af23397d82a5a6f905a5c88bde160263	258615	released
c6f0c082-488a-4065-9cbf-35b54c61198e	e6993299-9429-4689-acb9-1fff67ce6642.htseq.counts.gz	7082d2b78e35d5c7be126e4da0aca6f9	250925	released
aab022a8-5b6b-4ee1-9b68-f321e7e73a3c	87ccd166-7fbd-498c-b03f-d4c369ff30ef.htseq.counts.gz	4648956d3d307aa1f43d6e562d25895e	256541	released
ac6a0145-0b78-4ce9-bdba-cccdc5a6a63d	06199259-c8da-4b44-b957-8148e31b38cf.htseq.counts.gz	21b96c9e8349e894e2be98bd96311319	255860	released
47ffccad-ba4f-412e-ac62-4b4a30a55473	ce511378-d8f8-494e-a07d-2e0dbed68bf8.htseq.counts.gz	59463aa0be0a1972fd885dde4f738b3f	262330	released
70a2a8cb-c46a-4122-83a5-05b1fb24dfaa	fd15971c-b78e-4bba-bf87-59cd758b7cc6.htseq.counts.gz	488eaee983a63e2a2f2f69c7817271d5	253034	released
c9cd12a4-b4b3-416e-9046-9c06dd884547	ac6e38b7-143c-491e-9892-4c28f51ddce5.htseq.counts.gz	b542c0000293d92969a7d2480345a5c2	262261	released
aa0bedc4-7870-4501-9fea-072c8ec35501	24a828c5-596e-4a8a-ae44-9787841c6978.htseq.counts.gz	31fdcda05ba844baa6a244f0d804b396	254414	released
b84b9118-3a5a-41c0-bc25-0d83c7a82655	94823ae2-8fb8-4be7-b2ca-88dff791b29b.htseq.counts.gz	47cb1de12d28c9040217c73b089de320	256377	released
0f6a4813-5da3-483e-8237-db82b79b97d8	52a3d27b-f415-4e7c-8000-957574724cfd.htseq.counts.gz	68421349e24ff1f3b1825cf37aae4d65	261117	released
da33a57d-2ade-476b-b72e-985a87833210	8166ba38-a099-4a07-8271-0587fe8d10d7.htseq.counts.gz	ac70ceb1d5d82fb99dbca330bd832916	260909	released
e5b1b8b4-24fa-4e8d-b9c3-4d00406c2d79	85ca6ac2-6cec-4249-9166-54a2f0e10404.htseq.counts.gz	6e900c1df165429eac38730d3e7954a4	254370	released
7508650c-8a1f-40e1-ae61-b669ccabc83e	24b7176d-483b-416e-8ecd-d3beae934fc3.htseq.counts.gz	a03d9153aa3fe22dc616fbddb8a97d13	254378	released
e7a6c6fe-be01-4779-b066-b46c35f1d070	2f635d92-f453-41c4-b5e8-d7c3256877dd.htseq.counts.gz	0e4a57f108206baee24608af744601c1	262030	released
fb796bbd-63d7-4148-a95c-7b5ec0f11a35	eeb18b62-a0f1-4af8-8115-cdaeaeef0f32.htseq.counts.gz	6ea420a7e4984eb17ba5982328fb4a25	252861	released
a4545555-bb38-4346-8dd6-ce45dd0950bd	3a34e792-461f-45f5-9c4e-a29deeef9ce2.htseq.counts.gz	7164ba1f045e913ccb7b19dd79f52626	256889	released
f16399c2-174e-482c-99b3-0874e8b923e9	72dad4d7-0138-4de3-924c-119658aa9084.htseq.counts.gz	fd6263a180fc16e063d6525acb4278af	261722	released
6d936414-f24d-4cfb-874e-0c8c6dfc3a1d	1be906cc-a22b-4c94-975b-d0d68257f4da.htseq.counts.gz	0fd551ffe3b944a8e594e8e2aefb91b0	256804	released
be659073-2a57-48ba-afd8-4ed6cc7699a3	0fc26774-1494-4578-97df-7b4fee07483b.htseq.counts.gz	c4a8f79c5396ca745fc80af2e49f34cf	262512	released
7ff1b14a-1ca7-4efb-9e95-74c37dcbb425	353ff7d9-113b-4802-8cc4-635cd44b8706.htseq.counts.gz	2ee930487ebd85ce0f17ca687b0ab0ed	244746	released
2d28a9f4-b95d-47b8-ba4c-918692c6b902	fa2df153-c852-4df1-8499-fe2517dee301.htseq.counts.gz	2644ccea8d034db7ab3e883a84f555e6	245547	released
ee330208-7bc7-4c3d-8cc1-6a8bb69d0e72	7ee8ec85-e646-40c4-beef-5b8e8ab35168.htseq.counts.gz	15a20dc3a22a319f0f31ee5836735a50	249881	released
2f496741-845e-4cdf-839e-030d1b533d8b	acaec383-b91d-46a9-a1d1-6eb4764cd000.htseq.counts.gz	3f863d7b51a26fee988aeebc95f66abf	254079	released
ed74489c-fc44-4b33-87cc-7e83868216a0	eeddee84-15ec-401f-95ee-de2bb7015168.htseq.counts.gz	162ff0ed90d3e84b731b5eb498886f54	258083	released
b457553f-19e4-49e3-b52c-163873b1c6b5	8ed16638-71b1-47bf-9fbf-1e9efee46e07.htseq.counts.gz	4dcf6cbd6c5f8489123782cdfd03cca6	257921	released
d45044c2-2d62-41dd-9a61-68d5ab6a1f6d	b3b1dbca-bce2-40a3-92a4-848f616b98e3.htseq.counts.gz	cd95c8aa0d948707d23c1a2f7784e89b	264842	released
5c34d866-c659-4df9-88ae-146c1a4462d9	790570e9-099f-4458-88c9-1ebe12205a67.htseq.counts.gz	79d39afc16b332c361becf903c645a27	263622	released
a0765b46-5fbb-49d0-b8aa-682486927d0f	5a928267-356d-47e9-b8b2-f477eaa261fa.htseq.counts.gz	00d2131948848b211c93150f0026c43a	253586	released
14e66fbb-a92a-459e-bbff-e7909c519d28	e8b90f89-c047-404e-9e04-5589ff43495a.htseq.counts.gz	20c58b75b094084fe3263b2c5701bcad	269081	released
057d832a-c0c7-4335-80ee-4e9b626abc29	e0b32572-2ff9-4929-9917-83624e63aa2a.htseq.counts.gz	c653d0cf2b0aad38679aa5e17f78f170	253600	released
8a94ff47-144a-4a1a-8346-60fa0517d0f3	9f8c8f79-2581-48fb-90bb-5d3e898689d6.htseq.counts.gz	7733472cb725a9bd4435aeef9ad0e487	260315	released
6317f5f6-ade0-4999-b7a8-9140650a916d	45197059-d0fc-49bb-819b-bd7621427236.htseq.counts.gz	7b7aa0266924ddcf40ab4da6ce1f9241	256467	released
d861c6c3-4a79-472b-a950-b9440367a66a	cc7bfa3f-7301-44d4-b29a-35905c59eae6.htseq.counts.gz	6cf3f9bb792afa70b6ece15ea7a976fd	262011	released
674f762b-05d1-4541-bf0a-b295f04817a5	3344d45a-7ec5-4d77-8d77-b95aa55b7f4c.htseq.counts.gz	90f801058d21598ba9a1ac384f38584f	253736	released
869f80f4-0901-460c-a1a0-317ddb0219e3	44c2a2eb-6671-4951-9088-cdf4c23d60d8.htseq.counts.gz	f4c58e3ca16b7c81349505ca411710b9	259743	released
c45ee2dd-90cf-4234-af0c-7b554197d407	cbe087ce-2924-4c5a-b307-51c80b41d6d8.htseq.counts.gz	4a011aaac285e8d801d25bdc840fde41	256475	released
772794b0-853a-428a-9ea6-0816baee5240	c65d79cb-b639-4030-97d9-ddb84bc39195.htseq.counts.gz	254bf2e603df4b8a07e3b32dfcc8cc45	262316	released
a845d3b0-206a-4966-9845-1b4b562d672e	6e40a1e7-9ff6-455f-8f70-77611a66088e.htseq.counts.gz	2f66b0ea2ebf27e3a6f3527b88ade255	261778	released
45a97e88-7139-4eb8-b659-2d9e3beda744	1ade6fa3-de71-4760-9760-8abc10963255.htseq.counts.gz	597b0c0f27263b826ce730608e0cc2a5	245263	released
329ae6b7-3f35-4fb8-bf04-25b179fdfc5c	9ac17699-409b-4750-9317-aacc8c04da46.htseq.counts.gz	8ce298486ba9abb070d1a401ac3cd1cf	261299	released
f706498f-ee95-4143-aeec-97b9b36f2c97	f3c8c91a-71e0-4b1d-a03f-06ed0123ce9a.htseq.counts.gz	36281c63e497a6f3166e4fa3f915e7fa	256622	released
76d8c21d-81b4-4c87-994e-2ccca5326f79	053f5fb2-8b5f-4252-82fd-ba167a58c23f.htseq.counts.gz	481336aaeaeb6a24090d9d4480b7cd16	258233	released
3fb670e2-3446-410e-83ba-c083d71bf204	7707599c-51ca-4801-adf9-1c9642254fdb.htseq.counts.gz	68ecb6950260ab26d0f50e4f03ca0508	260826	released
4ca576a9-7f21-44b3-adff-14ae0ddc9723	c773cdc3-7702-4833-9b12-ba954ac4b357.htseq.counts.gz	615a5fa037806ffa1c2cd9dc202daec4	257122	released
da8fcd97-0fa1-42d5-b0db-e16cecb7d4d8	d3d0227f-bf96-43be-aee0-d11518748e11.htseq.counts.gz	558df7dc40dfcbba19260941f272b9e7	261573	released
560d56bc-35ee-4361-b2d3-be361a0c6de9	30b1f3cd-604d-4a13-a196-1216658c87fa.htseq.counts.gz	b58bbd636b6938dd5a76e04aeb2cf2a3	261497	released
fb3b94a8-4b34-44cf-b4dc-2236b423c041	60fdab7c-849a-440f-815a-c67741e1106c.htseq.counts.gz	bb95633b6c852f82fa7ef2e7d65b3afb	255284	released
ffa69b9c-c03c-4f60-840a-8fa6a8814bb8	e78e6e23-183e-4492-8b69-28cf7c2623f4.htseq.counts.gz	c39c9397a932a4cb505d2d12618ba44c	259222	released
4b47a430-8624-4b2d-99f6-23d61c58d423	b00351d7-1785-4157-9955-aadc2f195181.htseq.counts.gz	cea6a260843191f1b8e3dbc8d0584f8c	263438	released
e9e2d846-6e5e-4004-864e-2decd039b8a8	39ae7d32-a9c6-4599-a860-5c25e05899fb.htseq.counts.gz	d95edcf8ed56ddb78b3577884510561d	258036	released
a6901cf4-d678-4816-b071-58bd614c3477	da436927-a3f5-4f12-b63d-d6f13f436ab7.htseq.counts.gz	732e444f469d5bc09c09239cda4d28e2	256355	released
a44b3f46-1c43-4fe3-85bc-a371a9c1a324	e956031b-931a-4ccc-b0d5-51cb1ab9baed.htseq.counts.gz	a1d0ef3b67114cf167c36787145d154b	262137	released
a0cb1ab4-56e1-408e-943a-fdc6f9d1f036	f7722eae-ade1-4087-a6d7-aff561972b73.htseq.counts.gz	c309e003abcba7783085695db8f3b9b3	258805	released
0b71f5fc-6b46-497c-87a2-76c89bc34727	78c27c9c-843b-4e6a-a36a-1aa4dcb8decf.htseq.counts.gz	292fa724d244666452d905044d81827e	262153	released
750f8926-4361-4a92-8c72-59c82baad867	195a13be-31a4-47ce-bc3d-6aba8451e304.htseq.counts.gz	b87de189aa05893cb0bd097afed96e33	259101	released
2dd5b4a6-8c22-4fc3-a5ef-a8133ba86520	d490312c-c941-4336-8b94-163881b72be6.htseq.counts.gz	3296394b39de6eb8daaeaa7374e06d08	264486	released
9c066f2f-f110-4d60-b60e-bd4c5346ac38	253d376e-81e8-446f-ace4-985184741bc3.htseq.counts.gz	d91dd76c3b96de0e4b866a2eb36e8ab0	262347	released
9b758f1a-94c2-41e1-b9be-e78b60ad4ea8	511ebfdb-5384-4dac-9ea3-8916b541a7e9.htseq.counts.gz	0aa8459e8bc8a6ca20216b6dca56b3be	248299	released
982202b5-2000-4dcf-b4e3-9b6be43fa50f	b5381bca-ac72-41f2-840a-f7f23382fdd3.htseq.counts.gz	f13bc494f637b5d01375bf2db182b729	259479	released
cff3c50e-a10c-428f-b7c1-01b2b78a4e26	ff2264ee-19ac-4f74-b3fe-eaca826ea493.htseq.counts.gz	f9dd4d1c37b8a016e019d3890d0b0f3b	255975	released
b81aa496-dcc1-4725-9ea2-33477c2afb23	4fc22ec0-632d-4491-9d3e-99878010a689.htseq.counts.gz	ed54797444453d29ed213897ce916aee	254830	released
e8550e57-639a-43e1-b1a3-7f137ded2c6c	a1ca5d5d-d468-476a-99be-0d6ea90f6533.htseq.counts.gz	f456437b6e086b1fef9d13560a40d6be	264285	released
4580703f-a98b-429c-b29e-c81fb9c86b4f	0d11c451-2dfa-40ed-93fc-261d94f299f3.htseq.counts.gz	492fd5a5569dd27de7b6ccadac2b50aa	264627	released
048627c9-33d6-446b-b9a0-f254d2d5d48a	b2ccd224-e50e-4dac-898f-83bda68866e8.htseq.counts.gz	8990bf95199efcd06c375920c25ae10e	253385	released
42eb61ce-cf22-411d-861c-9245948cc474	7d1a066f-8791-45ff-98e5-f4eb3d1e1d8d.htseq.counts.gz	baf1ef0f25ac38f3819c188284bc2888	253795	released
5bbc766c-877e-4112-bb80-ff6f2aaeb389	b9aa8d09-5536-4b37-8259-8018bfa6d886.htseq.counts.gz	40cbe487b3bc9f589e3beb456d0b17bc	259565	released
ec002c5e-6b5f-4918-9dba-fe4e1ff06a8e	5817ee66-fd3b-413a-a479-9a89a5a28a99.htseq.counts.gz	89d1dbf68b20f5fbc564f7c2fa9bb879	259994	released
f6c8cc7c-1730-48e2-a2a7-4f6ef0e80938	aa77a3af-80ce-44d2-b227-faec0f734468.htseq.counts.gz	af086684943c6f7434db2ae026fe830b	261900	released
d1eac399-b52d-4bf3-a70b-08070987f1d3	b1d5c444-da0d-4360-bd45-31c94217adfc.htseq.counts.gz	31684d79d2030c1792b5b0c7be951b91	257931	released
96dcad2e-bc49-49fa-844c-50041ce8728a	c29d7649-364a-4fe5-9dd2-9f8937a565e4.htseq.counts.gz	371fc82e08998655fbb5cc28f410fdbe	259976	released
3d49df57-8228-4934-925e-191cf7ce6f53	111d4d64-e1cc-404d-8fa9-ca0a545041cb.htseq.counts.gz	d686c4d8729a0f331a9a6fc396b08312	258815	released
e47fcf06-ebb9-4406-8a9d-53da70ffb467	4e1c9b43-bfd3-4242-9d55-66ad4b66d84f.htseq.counts.gz	516e5bcc3d6c7a3d94fdf007213b45bf	259576	released
451c9c6d-f062-4ca2-8459-efed929bd305	9c6f2d76-7701-434e-a876-c04ab14cccea.htseq.counts.gz	d296b0cb99d14b4b913838592e3bfcdf	263970	released
f54a4cd6-4501-4285-89e4-9dc7c4ddc803	bde7dae9-5985-4195-b22b-cc0babb99c75.htseq.counts.gz	7dcae4743015a77616cce801d6c0a339	256695	released
af511f8c-d5bf-4dcf-a388-b070ff91774e	73bc4ef3-2d63-4829-a28e-f400abf4290a.htseq.counts.gz	4bf564bf8663ef971258a18d73188cea	260597	released
e82c71fa-c8fd-46f5-8dcc-e3fa253c4b9d	89758e34-511b-465a-81db-2af07f047d5f.htseq.counts.gz	1d39cdddc627da8c5b47ad600ab9db52	249172	released
46cc57be-b388-45da-b753-8522a9d5c847	7f0f3d94-1376-470a-a959-cd56039ae10a.htseq.counts.gz	743f3ef7ff8b29d8bba4215d53e734d7	257316	released
b44b0d52-562a-476a-a607-a7148d128359	062b6d0c-06b0-4d27-8702-32501278cd9c.htseq.counts.gz	df2e6a65b9d07f440af37e72554991ca	261812	released
4b83b0f5-4fc7-4a3a-a090-3ce497fb1af4	c9689d9f-6138-42a8-a58e-1b44dc4b193f.htseq.counts.gz	f1ffd9f86b0f6c97cbb6623008b144e4	257423	released
f6d3729d-8c3f-499b-9d56-1fcc75ffbb59	4610ddcb-2924-4d3f-9d2a-b6416f7c3f03.htseq.counts.gz	d23c2771b80eb219f6092c3331a61703	264260	released
5b330499-64c3-459d-a051-48ab0662f8e5	ab9f8d1d-d981-4139-8191-ad8db91c187f.htseq.counts.gz	7ea1f5d34354ae0f59a7252d208f1f64	261452	released
be260015-b33d-4f36-a66e-598214fcc4d8	451aa144-4d34-4858-b81e-3458db34892b.htseq.counts.gz	a9ea247bed01f5094d7cfd34043f4c1d	264128	released
6cabdb21-403a-46a7-9a9e-3bcd7c1cd681	08dd298e-9a5b-495f-8f5f-42998ae6dabf.htseq.counts.gz	b2c928f5d4683f52741c333e5261b3f8	251477	released
d234796d-722c-45e8-9449-8d65c994aea3	2ab2d4f1-4171-4326-91e1-e2c795004468.htseq.counts.gz	5a7c84cc23da8ef4115c0d442df53579	258356	released
e09d9ae2-b5b5-47ac-8d22-f10d7c3066d1	56427511-2167-465f-bdde-689b895b3d4b.htseq.counts.gz	1be3c2be2cff4cddcdf4d6aea77a98dc	250109	released
f1a59bca-ac4b-404f-9091-093bcb00df05	773a7fb2-61e4-4a6a-9eab-1cddcb8b83cd.htseq.counts.gz	238207aadd56ae1d0ca75ed5a86ffc95	261085	released
6880a21b-3185-4fed-aac5-1fc3d848bae3	53ff71a4-9487-4ae6-9d25-f55cfb70cf81.htseq.counts.gz	fec45a7b9b37d1f4e5e6812ca2a44b21	251022	released
de003ee5-3625-4d68-94d9-b7bb1d4a77f7	054352e9-a6fb-4f61-b524-2741017c2bbf.htseq.counts.gz	cd3bf4bdfab1f58bee9937187dab8167	253081	released
c44d4c5c-b855-4e82-bd90-0f4b6c0e0015	75303476-cdec-4ae4-aaf5-01abdc3213ab.htseq.counts.gz	e4c93cf5d2613cef7647186b9fb5ddae	260447	released
7dfc5429-a50c-43ec-b7db-14b9bcd0aacf	db2f54d8-82cb-48b2-a3d4-1fb7daa8e75c.htseq.counts.gz	df34e90e2b64d32666096791f1f901e3	254331	released
0c21604d-54bb-4b15-bcfa-a1e20d1e2156	59633988-fe8b-4f38-a6ef-06910fef0846.htseq.counts.gz	67b9576ca1bc586b573f194789092412	249281	released
fd63ef7d-66f2-4eb8-8b5f-518bca900350	f00793a7-8ba8-4486-95d1-3ea0beae2508.htseq.counts.gz	6fec9d100aeef47a3477c75591d2aeae	267698	released
4342050d-43d1-4943-835a-450036ae644c	92a8c68d-23ec-467f-84c0-4876b71359f8.htseq.counts.gz	b54b96d7ab0c4024971c57cc3d4ade89	263764	released
7386e1ca-deec-48de-8d64-b6be72f6f3ae	4e618fff-4f1a-403f-bfb7-3a613758383c.htseq.counts.gz	62bf63da65a0a8a22299d471f761d38b	263600	released
8e40d064-2527-452f-8559-514bf5620501	3fe6e5df-486e-4887-b79a-89a1591f4a29.htseq.counts.gz	a0d95a0aef70e65f427171f90e01b9b6	260871	released
c433b3b4-a8a6-4c33-96c7-b0558efc1f07	7d5d98d6-91b7-470f-879c-8e83ab4d3fc6.htseq.counts.gz	24a88ec5cb09663e45ace0adcc561b50	253469	released
321a266d-b0d2-4800-a0ab-1368692e4677	7a181264-18d3-4a81-b8c1-43e08ddab953.htseq.counts.gz	8daf963fa163cb466c1d600a7df43e35	256341	released
f814caf2-364a-47d4-b940-79ac50ba641f	9d2d7bcb-8af4-4143-bd1c-b7b5a239795f.htseq.counts.gz	df6c1691e98617c97de2514732df7394	255392	released
e5c54353-53b2-43fd-ac97-85b0fed7961a	ec69e15f-b3cf-4f42-94ed-72d80565a1b6.htseq.counts.gz	009006a194a47b82d701374e3e97f9a5	256515	released
58aa1725-a45f-4424-b0a3-37eacfb4acb4	4b449f26-ee8f-47d1-9d93-de9ceb61ffba.htseq.counts.gz	12adc492b91a7f56d9b5c81061323e6c	256876	released
23bebeda-8b5f-498b-88a7-550154a54801	98e7898a-bd2e-4c49-9f76-aea65d7960a3.htseq.counts.gz	bcdca52c835a42474a8ca1704eefe5f7	252465	released
1846edbe-a1c9-4433-8e18-a8b7fb663972	e5c1e1c2-d80c-47a1-9f18-8125b186b1cd.htseq.counts.gz	44d012b83ea02aa3c27075fe078aa37e	252256	released
12993d63-aa97-40d6-a48b-c0d38725ed12	21fccc2c-bc60-4ed4-ba78-5dfbb0d5f498.htseq.counts.gz	9da3c5bcb3156bf645578933392b643e	259848	released
f3ab6e3a-ac86-485e-abf3-b9d8164b078b	9e51cba1-f13e-46a1-b37a-99e6db2d6134.htseq.counts.gz	728a04a0e88851df35daa8ea39022d1b	257283	released
7a63ea75-9c44-4c96-9325-1d0cca52e4c4	4013973f-bab5-4844-951c-c80f34fcb828.htseq.counts.gz	1d450d026f41381d5c82e25ce4dc72b9	245988	released
0f6025df-28f8-4b73-bc53-5d35f39e686b	edbf38b1-342c-44a6-8d6f-b5bc871848d8.htseq.counts.gz	a102133d540ec46227c3cd35d812bcaa	250281	released
18e670ba-466c-4591-aa62-8258e37656be	3146c2ae-ff5e-4097-8005-f4d261af032e.htseq.counts.gz	14e35ead4cdd3d1dea08610eeb18c662	247274	released
44b78a11-dfad-46f5-a203-599dc26ff876	065393c7-9928-4fdc-9dbf-68ba9c708561.htseq.counts.gz	6d80db5710230768a0111a2121c37ab0	261896	released
174517fa-47e7-454e-a113-976d473d03e6	c62a3590-7d1d-4a46-b021-279e7a36b77e.htseq.counts.gz	3a5deeadc96725065c372d98990f3671	254511	released
73749b1b-78d9-46f6-ae7f-27ac7fcc2a5a	659a82b6-9aae-4aed-8df7-964697ad1640.htseq.counts.gz	2154890d8da0cbafbb2af0328e12cf45	256654	released
f1c342c3-4ac2-4e04-9f9d-2cdc535a00e5	e2cf2389-07bc-49d0-9426-82a98728a685.htseq.counts.gz	bd9c01863ce336fed7bc346208537337	252011	released
92e62438-437b-46aa-a44d-16eb28a87de2	f7d12919-2133-403d-9492-155e4666fb94.htseq.counts.gz	c27586134ce8c057da8614f046347627	258875	released
6eafaa3f-20a3-4846-a1bb-f96ecbf6a8c8	1e10d520-3bcf-4edd-93d0-03be32f7e8d7.htseq.counts.gz	58e0ff06b06bf48ed24cc18968a2dd64	253857	released
e3685cc2-6974-45c1-b2be-ddb406e9f3f9	968544ba-7990-41e8-a0ee-5206ceeb47ca.htseq.counts.gz	da5e040a270bd609d19d3106246c168b	254330	released
e2f515e9-b3d0-4f76-b7ce-9c732102b67c	d04892ff-0ddc-45d1-93a7-abe21c67eb94.htseq.counts.gz	266121c16610a345645f93b8b1afb7b3	255359	released
48c976e0-46f8-470b-bc36-981ea0c6106c	d522e111-8a5f-48de-b894-1bf7505bda98.htseq.counts.gz	cf25837f9901495016e54d8c806dac03	259374	released
8488d9c6-a7c9-4f7f-8212-68c8902b8d6c	fd638406-d933-47da-ba38-8ffc5046d49e.htseq.counts.gz	58fc620c4865ecbdfc9f9048f0b61014	263282	released
66e03a86-2fc7-4fc7-bba4-d69d2612abb9	1ac930e3-e67d-410d-9182-44d85799fd18.htseq.counts.gz	b49839b61b76221520020115a2449701	256155	released
6efcccbe-e06b-48cd-8b4d-7bf6f6082e3f	59bebce4-6006-42a6-8d73-c6ef8fb3c9ce.htseq.counts.gz	60bf87876868ba9df6bb909ad033fa1d	254157	released
d1851dc4-4ec2-4884-b81a-45a835ffef5d	f9bf79a2-9d3a-4df1-a03d-5a9dad5b5fbf.htseq.counts.gz	acab0109d3f389e82a55d6d737466996	260180	released
545d6fda-0a55-4204-adb2-055015ace467	f84a525a-7fab-4c5c-b37a-6027787ee817.htseq.counts.gz	74c895cd3ff6b4c98e8aa7446c44dc15	259491	released
78b94b66-0ac1-4a6b-af93-53d557d40406	c5e8e5e5-91e0-4e3c-97ad-e1cb63aaf70a.htseq.counts.gz	6f5b43714d71bf2d853c28efffbd5afa	259819	released
2dc9a586-30ad-4b6e-abbc-5b850e8b8d82	e377a906-e48f-4f6c-998e-7f914b8cd712.htseq.counts.gz	32bacc4c204477c7f7b3b98008c02e11	261543	released
567ced20-00cf-46f4-8bb8-a8553eba7f4b	b2552f6f-dd15-410f-a621-195d90f44831.htseq.counts.gz	9af0d993c40aecc07412f7840fd6bf75	258324	released
6dbafc46-d850-47f4-a9ee-8f30b3f06260	95595a36-1582-4fb6-bf79-f0111b0abfc9.htseq.counts.gz	4aef1b9c9f6e49f4999ffc7bf0bec439	265809	released
787405d2-849f-4438-b166-2dc0ed327b86	7dfc4c0f-bb68-4ac1-95fc-e2a3fee16704.htseq.counts.gz	256cd2778ea44d64f4ccd2a100a43372	257186	released
b15f7d4e-fafa-499e-b3ae-b895571687bf	8bb54b5a-d23c-46a2-839e-32355236477b.htseq.counts.gz	38994cc6ed7f15fb5b18e95e0e8662c5	256678	released
4dec595e-82fe-49ab-a318-e72ae78d3b28	5a8d910c-004f-4368-ad4d-0e8deec45384.htseq.counts.gz	4274e45e8ae4565a2d12f3f9204118d7	256750	released
ac0f9a42-de6f-4afa-af27-8763348b1974	ac6dbd3b-d3fc-4126-b637-e6be2e7454db.htseq.counts.gz	0731b4a46b3f6049fce16cf032d8c7c7	262421	released
1c710ed8-4e82-48ce-a559-71a5c790c2e5	85fe5749-1fef-49a2-bbac-9200c3c5a1cb.htseq.counts.gz	c89b3cb3cfea61a6d4287680689531f5	260506	released
60fc45dd-0bbf-4f15-a474-be17c294362a	ab89687d-2019-406c-95e8-a189c13c9fc0.htseq.counts.gz	79912966adfd85e8b5a24474a37bb11e	262548	released
9c48e058-3b95-4be8-9939-93de97fc6403	65c32518-eda4-4a4b-8d39-00a28936664d.htseq.counts.gz	b9a06c9e9e3736e4a7f3608fd638de6e	260739	released
6c0d0bfc-2cc8-4800-ae7d-957497b0d241	b28d6dd2-923a-4160-8876-7b0fbb7a7a26.htseq.counts.gz	3784db99a65d0aaafe45034785661c2a	262484	released
469769fc-b712-4bbd-9814-f93552acb600	3769209b-a12f-4a84-9d68-0e1c934e5aea.htseq.counts.gz	ffbfd35c7b6e2e80f60bd7c9cddd8969	258407	released
bfc4d15f-747b-4702-a000-4536f0422de6	875c2a27-9732-4b8a-affc-8ea591595a43.htseq.counts.gz	55a2ec3aa18c1a844a81bf34c28845c1	261296	released
04a40917-633c-48eb-be1d-cc0b0b4efd30	97d62176-1e34-4508-886b-df643f8a7e75.htseq.counts.gz	9be069378aed12513d1d6f35af354281	255779	released
4ee41786-e711-4e20-8a02-66034e1228f8	1e918517-3a1f-45ae-953b-b65ecfaffd2d.htseq.counts.gz	8173b083a7126949f562ac7002fad398	250523	released
ea103009-5c2a-4c16-af57-9d332936185a	5b23f813-9970-485b-8577-ab2f3c029c26.htseq.counts.gz	9bafea10088b071a88637aecc1e61b29	260090	released
