segsize1	segsize2	segsize3	segsize4	segsize5	segsize6	segsize7	segsize8	segsize9	segsize10	segsize11	segsize12	segsize13	segsize14	segsize15	segsize16	segsize17	segsize18	segsize19	segsize20	segsize21	segsize22	changepoint1	changepoint2	changepoint3	changepoint4	changepoint5	changepoint6	changepoint7	changepoint8	changepoint9	changepoint10	bp10MB1	bp10MB2	bp10MB3	bpchrarm1	bpchrarm2	bpchrarm3	bpchrarm4	bpchrarm5	osCN1	osCN2	osCN3
IM_192	1.33240805226306e-11	0.163269275290119	1.65928979734946	4.66423088783991	10.4084814271935	8.70141896571728	8.39944758998205	3.37741277911419	1.50387711740416	1.14051101013828	4.06576592099921	3.6334385545735	2.28718812208164	1.68740487824147	8.88057680887649	2.12620680551639	3.8672407512851	6.06394352286754	3.4208517423096	1.33852094553581	2.36426972099245	6.24665337667856	0.904696240881488	4.95502682114312	11.2990110271898	26.4289044411143	27.7801544081756	5.54458920948237	3.19242273067034	3.71916884714241	1.75226783530632	0.423758438894276	189.016883619474	101.922859050716	9.06025732981006	16.4391208214429	21.7308713210072	5.77112567764754	0.0588821798578872	4.44805505920777e-11	18.1531298192953	7.32314321808963	0.52372696261509
IM_193	1.81895868529792e-06	0.930922992586386	8.3789845494356	33.8378319571495	45.164512634936	40.6563296258237	38.5265752198669	18.1009860591988	8.37802086776533	17.5991822122598	10.5266656733013	13.9463446536825	13.9846431826377	3.95410751734744	5.94046272089741	1.01893322975515	4.00782863701488	1.61525239395446	5.03889740624507	0.135658914855428	2.18374576203916	1.07411197028902	0.903147677473887	73.4815352388208	116.515438556571	50.3558411610962	12.1919905348617	4.26951396198055	2.64883170336709	2.44258859600547	3.37564174515013	8.81547082467272	133.640846431069	125.95638263899	40.4027709299411	8.1279339974692	10.7568000350976	18.8806832625235	6.22704809904625	0.00753460586345462	99.4170977662533	36.2627588950936	2.32014333865311
IM_194	0.00609300072321158	1.74810206257894	4.98130521937033	12.6773015263284	20.1452697029523	17.9744427445496	16.9027474811483	3.9376642264354	4.44051158618129	6.59705179120393	4.92443270978284	4.76186428273607	5.85785401131506	2.96667559848329	4.4695780866969	2.00780915943437	5.61975450093379	4.50513691531216	3.53794370535392	2.4227439691924	3.412958986257	2.10275873303047	0.878024331230444	6.90848896619243	43.9777931617121	32.1193578097119	19.3984935327257	11.3139868474066	4.72561101923869	3.10512739727817	3.9853199210119	9.58779701349215	177.941676420974	105.908954991232	16.1493685877939	13.0875220785992	17.4124959780342	12.4226284114233	1.07734968628741	3.84565588048653e-06	46.6968668658685	15.1514125021554	0.151720631976083
IM_195	0.487416253635789	1.56007891925067	11.6767696600522	54.3119691592882	60.4340186898997	65.3833957608692	54.4504977115577	18.7395039850505	12.9595390843025	21.5003885953398	19.206669370673	18.6629770781194	10.8609488150841	4.03362626143768	9.608972853057	2.91332829852523	4.6377994470273	3.66005534512657	2.56391130879522	3.64679330748769	1.63779953406636	0.0635405613540627	0.829373778908549	37.17421353296	147.364329575628	89.5044303000689	34.2395798655029	8.04128569877705	9.36937709138655	5.97590502863202	7.72246507557281	38.7790400525633	116.658860990364	124.271618083018	59.0695209266182	5.53085840945908	10.0556402696921	15.8801547362596	12.2851154153738	0.248231169215505	133.38080391035	56.0491009538591	2.57009513579102
IM_196	1.81893203713513e-06	0.590528110938154	1.64939703046172	21.8830209516048	20.772943973137	21.4439462053885	22.6953610525162	12.9657584460958	2.88063213510891	13.8149181315037	9.09047035637577	8.51422142246862	9.11676886835754	4.31628868496366	14.7700989671563	6.8916360816825	4.45179893187397	1.74210952865489	0.612943442637602	1.55612505378795	1.7474127947802	1.49361801157416	0.920244706227329	3.38076768249059	62.0294816025969	50.9066076781043	38.8152477409044	6.30587510831731	5.64507493033428	5.83190235689239	4.79079912810083	4.37399906603178	157.267955911829	114.014832777527	28.7172113106444	11.1933125774279	15.6529140985658	14.4475682955075	2.59440990669745	0.111795121801283	63.6374520030523	23.9870922327958	2.37545576415191
IM_198	1.33240805226306e-11	0.163269317520592	2.12604848936291	3.15416367197791	4.68807536684565	4.04993149300178	1.86914148930125	0.927371083868929	0.770663139881973	2.82001372401722	2.32028368415827	4.01807379774981	1.22110673606656	1.78092150446822	3.75879722871929	2.91835104723529	0.789894642480581	2.82721378549443	2.01182362623684	2.35810959141534	2.95249550139155	4.47425107879227	4.41256030360706	3.82817037411805	10.4617456991535	10.4519005013652	11.1940219779457	3.08010994010016	2.90234961299477	1.2182331264191	1.28128991853471	3.1696185457618	204.522173677442	89.052136034099	6.42569028845948	24.3465706105862	16.4761432461909	3.16539073872001	0.0118954044995183	3.38680600881057e-12	11.3846956525969	4.60062493426202	0.0146794131410657
IM_199	2.66481627901100e-11	0.339475181493401	3.29179041486669	4.98783287223408	6.28445628654895	7.97174930901522	4.28559198244915	4.09932753737845	2.66694084012053	5.34730682412049	1.72653811619995	3.83272656269435	2.6333527280183	2.67298492888845	6.38703798562663	3.21125978977515	1.44423906107154	2.67103784560083	1.39871756214455	2.44046550485014	1.94414863532379	6.36302003155271	5.14491885580379	3.03288393268636	21.4765300105359	18.5471480119394	11.8988258923487	3.25083701705961	3.73698711436032	3.13165675455061	2.18467097843327	3.59554143228201	194.923660765431	96.001751711548	9.07458752302068	21.4394620696364	16.8102168145511	5.64929676983653	0.101024345812692	1.63272638438105e-10	20.4125335348476	6.56796028148245	0.0195061836699098
IM_22	7.99444848806324e-11	0.991639653404267	8.44672136066607	17.5679252311664	5.65455504398371	8.56000331301827	7.69439206061396	3.40346731746893	2.92948687503342	7.40109949107158	6.71873583472416	3.00622017208257	4.77975977509358	5.15734232859745	8.32839523045887	3.7431924958556	7.41776292749733	4.21914609097093	3.89888932170552	1.67867044778156	1.68384713592137	4.71874789280448	7.33888072301878	23.7061155279771	45.0932505042398	26.6820070786783	14.56291874745	0.220743030645154	0.0075873911590269	0.217710279962228	0.123565665551241	0.0472210513183292	174.249940654922	111.130610139242	14.6194492058363	13.9532131571223	17.6210825733403	12.2050201522577	0.220684116411909	8.67874364522073e-10	31.0645557970379	12.8920792893345	1.04336491362757
IM_23	0.00609118176452628	0.84672414632192	10.6295593868173	65.7408779837559	92.8134822457197	113.408211829537	90.9576038746707	42.8189401997192	21.8304552463532	29.0080915333823	26.5434729330505	19.4273193928866	13.9367165203058	7.97560621698134	9.41159465805443	2.38347307940017	0.807248383914191	0.426325018374946	0.0274970023386895	1.61616813061554e-19	0.000255402203321723	0.000453764447744601	4.44415975181326	148.404251750776	210.060754448497	130.708871399702	41.1397592246549	8.12780614036779	3.20173627870286	1.89919774771668	0.764459024187403	0.249004233582428	66.4512521603001	130.812265015035	102.736482824665	6.05996913961096	2.59632909568735	9.87958141504855	22.6140121609644	2.8501081886888	243.897103196107	99.4396143244201	5.66328247947328
IM_25	1.8189453612174e-06	0.76674798953909	4.64360512908525	18.1756205576258	26.5980109600249	37.5527703314578	27.4510024454316	15.2789096391366	9.33972291114346	20.2536328371151	15.7756352523765	28.2455194699008	15.3941602229854	7.75174924368794	14.6296456030946	3.52311378148376	4.59656423077705	2.24187024988563	1.7247698717149	0.00226722910542712	0.0507189217927145	0.00396130369041341	0.897317675915158	11.8428585576629	94.0241375982915	72.0109227316655	52.1563785044681	10.8974265980613	6.61143485734263	3.89973875764792	1.32412222620396	0.335662492741051	122.565640229159	139.340146814425	38.0942129564166	6.07611009709711	10.9424469455977	22.3724431155148	4.60897313532133	2.67064690418982e-05	97.4209869786869	38.6618108675183	1.91720215379485
IM_27	1.81894536121391e-06	0.739948168050214	1.61931259461611	4.76708247754483	11.3065297689433	18.2131385309844	17.4966349730627	6.24403371288747	4.76353960654518	4.01986955092401	4.09292869780025	6.09935461748691	2.55004477581362	0.0987169608487938	2.87360029995435	0.108706962745354	4.32687391523099	3.3425819990897	3.27396263710249	0.47277424499646	5.20145480808384	5.3889088783437	6.03093026846935	9.77630721081797	3.33682875079304	6.9258294109206	26.8250253552261	25.3735784149855	16.5322290807151	7.56302805410647	3.52268462666126	1.11355882730455	183.848452968978	102.347727181942	13.8038198490796	18.5213105514773	14.0155324443133	11.3759024385338	0.087254565625861	4.98308300382391e-11	40.2144164076044	9.5776048661998	0.207978726195754
IM_28	0.0121860014464232	3.45833476488811	15.4353735153972	49.6536678602019	33.9281078586629	21.5363762697825	13.4654759988957	11.2518742673492	6.27410431231307	5.29999531232826	6.3149414013736	10.9530808299995	6.17192361521549	4.76733346755773	13.5460429032097	1.89307318411825	11.1688736157792	4.80990879960618	3.01544909841151	1.21489424583728	2.75644179339013	1.0725408842363	0.0204513570911136	1.92435735337147	8.23112827425147	29.725705262607	67.3581962967187	30.1213688823266	21.9648950162786	28.8478921041061	26.4947013196679	13.3113041335811	155.791260230115	113.78870333288	30.4200364370049	10.5672659479541	12.3171463639955	16.3193375258186	4.78884447723615	0.00740568499558223	69.6199997092037	37.2690353884807	1.11096490231568
IM_29	0.48741807258115	2.28572159713845	12.8528428247552	48.6180099662567	37.4957413989401	23.4598730712993	16.9675229372278	10.2854133216448	7.4684655019961	5.76978807646666	11.2978105403709	8.0494364074812	10.4814235282002	4.73395889687433	13.2065072514485	3.09459999796224	9.62583981669348	2.84598985200658	3.20899140530122	1.67968146992197	2.73248485193359	2.35247921349961	0.137853888853961	0.848447413188218	0.00743426346087313	0.00827936730992847	1.55344396908332	18.7186293625262	29.5678756147034	48.4387263993013	56.4100540758804	83.3092556456924	157.267953918651	110.193688701508	32.5383573798412	9.01444527921258	14.2725145030557	16.2323151427194	4.47784744742245	0.00287762758987858	119.640368025613	27.7305605345208	0.629071439866504
IM_30	0.00609118184447077	1.83839157609127	21.36986716719	61.690524007319	37.3022439561191	29.3972769239956	16.928251727935	12.4248755387737	5.73724198416175	5.73820885156896	9.7740605748423	16.9409509522778	9.23439226607845	6.49680740326486	14.3513402544469	4.97717954402563	8.70039312005609	2.19153844628546	1.94414041345546	1.42002758043862	1.50014296993244	1.03605355989707	2.71155470571225e-20	0.131558827658729	16.4962458389879	48.1648277940753	72.9107172131169	37.3108532600433	28.2959869801745	26.9163891167229	25.9625529154686	14.8108680537519	146.192746022539	115.729312889525	38.077941087936	9.6962376596782	9.94812430037474	17.8174727797714	6.42636441980417	0.11180084037145	76.5215887640066	48.891402465635	0.587008770358391
IM_31	7.9944490115179e-11	1.03231689157677	19.351705421638	51.6139035282587	41.7661552973693	30.700479011805	17.2874620231312	11.192140624222	4.90279937369391	5.90960622125103	8.24553050626426	13.3582342665876	10.737443455729	2.4222256084467	16.1989409827409	8.46171749471221	9.40585899964917	5.82235733956561	0.671071103787059	1.48158055280342	0.425178358470119	0.0132929382180204	1.52821262188283e-36	0.00227421990284283	15.4711882010757	39.1084883199613	77.1720433436795	32.2221076358027	25.8396024455377	29.1131896943577	25.9220612745855	16.1490448650971	145.454399327759	119.531148358229	35.0144523140121	8.13289084999139	12.4599972024452	17.3149615954007	5.63839499304081	0.453755359121834	79.2986670080823	44.364937736013	1.33639525590475
IM_32	3.63793069467637e-06	2.02378116320397	19.2953385160833	53.5972144499787	36.8579227496434	24.155236599335	15.163719469815	11.1636431805697	7.19813236931761	6.42900965293003	12.0203333891598	13.0437559850573	12.1146675538604	4.26329798920188	15.3702492131637	2.85346185008839	9.02304880057792	4.94914656924854	4.09979226871871	0.851027571091978	0.518600243506812	1.0086167775171	0.903508117776931	1.94224801220348	24.0048519538142	59.5397063241934	74.1753348933741	36.4713304732282	18.6090200557335	22.7100791485067	12.5800440731467	5.0638769480227	148.407788100056	115.746134080798	35.846077819146	9.85373253322332	10.1554708761143	18.017414598494	5.92669497506101	0.0466870171074311	78.03145252973	41.4802142857098	1.48833318456019
IM_33	5.32963290699179e-11	0.705771439177007	16.3819502287998	49.6914275368865	38.4102531696987	32.6046944204417	21.4705244717087	14.0579144828768	6.36451362563059	5.9620102301297	8.90678452303056	14.7354707875574	7.40867031586911	5.98536692001987	14.15773657162	3.17134169209998	10.1491906940449	2.66590123285249	4.14329820118385	0.85880609010798	1.31319028075177	0.855183085459271	0.865599753033485	0.396707523020853	15.5908709434291	44.493062103185	74.232361986106	32.9524885702251	29.6999544728347	27.3904117045079	22.1525011144738	12.2260418291841	148.407787801079	114.833599398981	36.7586127999401	8.69362061486106	12.277367146608	17.1103910981507	5.89994647582893	0.0186746645513203	83.7971823626747	39.5104743640606	1.6923432732647
IM_34	1.81902530570054e-06	1.74456645426783	16.3841012020455	57.312857279773	34.9845366599569	24.1397541973702	19.0416727398009	7.70092051776954	6.37309972921827	3.73938196652167	10.6393803322109	11.0639306890826	11.9307490858755	4.46834701898335	14.0353064824291	4.5641475315699	5.95887186281842	3.99803607024606	1.92453120558382	1.53703186517209	1.5540668351499	1.9047084551291	0.499338694094985	1.50352732387402	13.545646887268	48.4798980054666	79.3369269087788	33.7793482858708	22.7768571742618	23.1593490095322	13.7872925279798	8.13181518287291	154.314564947036	112.175335191568	33.5100998613953	9.54408470490115	12.617452899794	16.0388963468966	5.34581433229207	0.453751716116166	75.1811584409626	34.2600404767566	2.55880108228076
IM_35	0.00609300076318382	2.23793097422873	14.8013814031955	46.9781073977643	39.6057448635435	24.5193965369876	21.283768494836	12.9830327748307	6.96376718792319	10.0516937595257	9.94733456745082	10.2986322671726	10.75191524006	6.16595154934153	12.6519092497146	3.48839252502363	6.25696633018075	3.46528670003864	1.47714489085707	0.376216176191968	3.27126047526032	3.41807363510981	5.60238408946134e-314	2.14058197586286e-41	4.18568668828523e-08	0.0252957299061761	0.781397358982308	0.270874211175835	2.48488359881061	3.76534673651543	8.82190249877292	234.85029982398	152.837870959524	111.211603443853	35.9505255966231	12.1613227091641	10.4931261469307	14.1104510601251	7.23398181257566	0.00111827120449261	165.14329844453	25.7612863289331	0.0954152265366022
IM_37	1.8189720093767e-06	1.07990062317459	8.9310401741495	36.970381390344	30.6331457045779	28.0523925705871	20.7594846107226	12.9227946869933	7.40300783825163	8.51057212556895	6.99768995630104	10.4635196509843	7.23889901613516	1.75175934480836	5.51457827408247	2.52546301786018	2.25218508676137	3.83379302395564	3.96800991183114	1.70865861511908	5.16775706017286	3.31496549864679	1.64489600674548	10.8276855514718	85.9526644306352	56.5707398949334	25.6170719652558	11.6922683474089	5.15190779443584	5.43093565386562	4.25174288849604	2.86008746675191	160.221343488219	109.536821699442	30.2418348123397	9.88560036179504	16.5433614107168	13.6755655420755	3.89530338115663	0.000169304255992779	93.8256049492375	26.0153440046281	0.159051046134404
IM_38	0.00609118179117444	1.14418790792282	2.81188245756137	7.6704822751061	11.9927918378658	12.6468388680865	9.33098027039056	5.58274049411484	2.93514752605553	4.76827628959526	1.96155389634334	3.77643324489889	1.81147795434221	2.15229384512174	3.45125167495638	4.63297535448268	2.31777773579926	0.485942555037443	1.65972038598419	2.31034435880153	7.78146526828332	4.7693446174591	1.44538039836804	2.49017159159858	18.6938538888938	23.0228228022047	21.9918986249743	8.08888216512763	7.08164627783414	7.58249345401862	3.39061638458906	2.21223441239114	191.23192489972	96.8881762793102	11.8798988209701	19.1627016370151	16.7773238213691	7.4919196371726	0.568054899030476	5.41274047432479e-09	36.7022335318168	9.25418369889781	0.0435827692853967
IM_39	9.09467350974747e-06	3.0503281451722	10.5099048791292	42.6643644957721	37.5859817751059	28.845226807898	20.5490218416519	9.91719625689499	4.58703149633123	8.61907494535343	10.5961673199739	13.3176438751002	8.10561358825285	5.63506001164271	6.61649218130576	4.90213098009427	4.45134242400851	3.36414552193543	4.50071041615489	3.88295337953232	3.50661785210009	0.792982711916606	3.34979090028155	6.03753725581084	46.6059754632792	73.60679343954	71.0028181232633	14.5776795284513	9.12406346301253	6.9703496147027	2.99912210888589	1.7258701027727	148.40778859835	115.022724633465	36.5694867681848	5.7146422883793	17.0032377043673	15.8486466795026	5.43339603683717	7.72909135861058e-05	66.9882975361921	39.9643418094947	1.04736065431315
IM_40	3.63787739835079e-06	1.34525235260581	11.3944872667705	40.3563159375025	30.0744274923966	20.5905032176991	18.914500262744	7.70921197388233	5.33783941628061	6.27461773608732	5.66338704977524	10.5744788808262	6.1940267655779	5.41418814918905	10.9431512817777	4.18528812882055	3.69480681203527	1.49802659427918	3.59950166458864	2.67428683431954	1.53183501668594	3.02986352827865	0.781780538389047	5.08700775126028	50.4319680703724	67.7029718864719	54.9547253083486	12.8059390369491	3.34157813362611	3.47729206166809	1.82041319612748	0.596324016787079	155.791260030797	111.72479614377	32.4839438254326	8.87218466225278	15.9437448331929	15.2413531721794	3.94269006805664	2.72643182357627e-05	62.5859835589301	30.2040699380344	1.20994650303549
IM_42	2.66481610452612e-11	0.326082278185906	3.05634959545267	11.7277914792111	15.8732664083955	18.5946521569876	11.4533506049293	6.24624207960268	6.59072136594922	8.23476173707192	6.18085635714489	6.5456686046693	4.00784680397432	3.92052027343512	7.00368101892364	5.42154230720884	4.87008117518369	3.79658144266372	4.49524280889303	1.94204967578357	3.94954787128449	2.76316395502289	0.830157709356443	2.4889535641313	19.921139560381	47.3511111555781	47.5390035549776	13.5098516378318	2.50020583891279	1.95797834361617	0.706154711005886	0.195443924208922	175.726633944822	104.730701889425	19.5426641657536	15.064256687033	15.2160242027589	12.6153680978113	1.10434953279446	1.47960235304375e-06	41.9786933063954	18.2595098683299	0.761796825274745
IM_45	1.81898533346246e-06	1.28335601680853	16.2495160534663	37.8818457019816	39.8550625206684	26.9481960733835	17.48571528923	9.65189226075458	8.65262723706924	13.6337684017378	10.5329245223668	8.73367514792502	9.45728471491966	3.39630245687915	7.39267036784163	4.2809245504122	5.65567309023523	3.59496025874729	1.33781759626593	1.85243805458766	3.03441130712151	1.08893655861262	2.89596684884673	2.74863695847925	5.82308637870339	10.5531963784787	24.7285796024062	36.8993310518404	59.284831045444	47.4333000115724	31.6695199528621	9.96355177136703	153.576218252257	109.712542862293	36.7112388854499	11.4382822876031	11.939285629967	14.0787910030871	6.54356216203886	7.89173040145549e-05	84.3426163975736	33.114443776909	1.54293982551733
IM_46	0.00609300069656342	1.4363394587611	8.22043546110666	47.5365228822995	41.8910138333907	41.2092422582865	30.0380868338843	14.2329886387132	6.45580734340527	7.91049674450789	14.576772465902	13.3579665994425	10.2271849070322	5.307590715828	6.7027732302283	3.23531390875375	5.69434775100047	2.09899949392773	1.15460959779296	1.54504112869565	3.92175805222069	2.24061569412404	1.12268030271998	5.31468833409557	5.86190061532326	7.06443087538978	32.5945331799817	59.2635134849254	56.2438998270279	50.8411150007252	32.7127108909209	17.9805274888903	150.622829180984	107.217555353144	42.1596154658724	9.54876880738587	9.29957437290841	18.9759999579355	6.1751961324262	0.00046072934398814	117.505280927271	38.387902302423	1.10681677030552
IM_47	0.00609300072321158	1.7218004308414	7.03332239823277	27.2519970222933	20.7044668832897	19.2155614819156	15.7957052590193	5.50495758635889	2.70230763810967	5.48903610080281	8.23452269488027	8.36942368499207	4.96332148336909	3.95182491420107	6.61167418504252	3.8509819613234	5.55425100403045	2.78346939363003	2.27299405509082	1.5120654322919	6.51932874581357	2.95089464374827	3.70815395362426	4.06835915260595	5.19518567711116	24.5074650644343	56.8677529733509	30.820225462929	15.4309317331378	13.0001327055183	7.27355110947954	2.12824216780875	172.773244375254	102.521603283817	24.7051523409292	11.4431171106946	14.1351902237802	17.8695541879628	0.552138475550018	2.01232405531392e-09	45.9317313596468	24.7331182162714	0.335150424081792
IM_48	3.99722468024384e-11	0.530499036440607	17.3605756659955	44.9965615132193	30.9655560684678	23.617915721182	18.0663579140398	4.87695079627162	4.07502347271349	5.43801235345343	9.3945436746329	7.38720170566111	5.00989151469397	6.55223207794691	9.41050934604795	5.28520913775635	5.08110522365762	3.74879797429233	4.34120948050425	0.575419112960816	3.16005904553163	2.12636916449051	0.619719540219447	8.4851917443886	3.13615253875549	10.2190631338926	51.3612521456995	49.2158845776508	37.07279723695	28.4261455402467	16.7033301244346	6.76046341776236	166.86646693032	102.118238863293	31.0152942063871	11.4380381709352	12.843811146116	15.1914348099907	4.52670146386679	1.44090913126808e-05	77.5052036167439	31.2024415211053	0.292354862150819
IM_49	2.66481662798078e-11	0.36763704552797	9.42657418334543	32.2862530589111	36.9285075948781	44.8111780381716	38.8020461577524	24.4247699031227	8.20184747594814	14.724016436122	20.6751940442687	14.8658464178912	4.79800546272626	7.44436101619851	9.46415544886186	3.75788336492229	1.80730227765384	2.19532336609558	1.97754463942576	0.735821923188546	5.28562678806623	2.02010535689526	0.241293185058068	7.35579254394399	9.42761188273791	37.0750012920397	86.1175618567029	52.7329158801947	36.9407032296398	29.7570472527951	18.9305215311231	6.42155134576475	132.902498640042	123.29462614517	43.8028752147879	6.09159535585493	11.7880264200663	19.5647333902973	6.55543617401771	0.000208659763730978	128.494714671629	41.4866054306856	1.01867989768569
IM_50	0.00609118181782261	1.49800380667807	15.1267131981485	61.8135767257838	42.8873282292687	34.6223985427829	27.5785753654301	8.90320158174369	7.87056901568047	11.8544739869761	17.4969508285811	18.1732664012199	6.43218292881873	6.15529865755947	8.7600711212164	3.61507915660066	3.16465240236849	1.20408164957585	2.02048896085688	2.88957259559221	1.89214689902699	4.03527676427317	1.30904396160746	9.49376121610282	6.48821158747309	30.5777854550945	102.882476359862	55.0185620508161	30.4843772577726	28.3658631232089	15.5936496967154	7.78626929134691	143.977705539564	111.589255742951	44.4330387174844	9.55397206895512	9.43575847111457	17.0624964570381	7.94731019078111	0.000462812111072093	108.509922729367	47.958552568884	0.531524701749294
IM_54	1.33240805226306e-11	0.164715236683252	14.5977013788319	33.9972366305456	20.8502495774935	15.5729340572352	11.1615253730634	4.03273507444362	3.16445456707182	3.85820853753641	6.28945631342727	9.57407656769367	4.9419579989507	6.66676002526125	13.660738472593	3.54514893676564	9.10055455476473	2.5334240754187	3.14462467849923	2.20151597710152	5.20382671927768	0.738155247328745	0.0332864745815378	5.69011785108673	4.08838412551993	4.34296488185122	7.2149703541034	19.9447658699176	39.2596848356821	44.547986636661	35.9282978691019	13.9495411014946	166.866467129638	109.113664700739	24.0198681696231	10.6033202306992	16.3685859177653	14.6815732085289	2.34652004368987	5.99316711255937e-07	74.0262450522601	23.7683322995526	0.20542264818732
IM_55	2.664816279011e-11	0.339039825547243	5.14977760469224	32.0081456631744	35.0262397503423	31.3935852114222	24.5346112011718	8.94823039958789	5.98913928983534	9.484653283136	10.5283121615077	17.9374271269763	9.91108646032444	7.46290916700297	6.27808484884528	6.34477094253146	4.2639473505017	7.05157488040674	3.32654776545316	1.42125746579051	4.44516443913417	0.155495162589617	0.120548285073531	6.08155615844824	20.9315063296626	67.1118825469653	82.0163076532733	31.9833892214708	11.6288192062031	8.07764289091568	3.25280933320187	0.79553837478557	152.099524763039	113.417350820742	34.4831244162195	9.49771689918268	16.5442655972714	10.8753128952434	7.0826879578066	1.66504959968594e-05	65.6482850841084	32.4191333431131	1.93258157277857
IM_56	1.81894536121391e-06	0.739948125819742	1.14716409735805	8.21694948457451	16.7203137264218	15.8113967478006	10.2665772529218	5.01864337887892	4.30557773085082	6.70288436224805	10.9092448879692	5.8439604418698	13.3510024604018	6.66197247543084	6.18745418421962	6.8542793215257	8.0853967309625	1.34894484549735	0.826839252376584	0.558560016976814	2.35104553062116	0.0918431263290587	4.34490969950476	43.982431862698	54.81008861146	23.0885312099833	4.4655239788947	0.999267534417538	0.061370367069825	0.135291781617215	0.0785172637216946	0.0340676906329249	155.052915428855	125.979516355501	18.9675682156447	8.36674553575277	19.1489489695259	15.9085424869958	0.575763002956218	4.76927222584874e-09	46.9957350026009	19.7775629191287	1.22670207827045
IM_57	1.33240822674795e-11	0.176662220909943	2.53912714481081	8.72560602392807	7.70530223238913	8.52843256280665	12.3363959724157	5.49143321573758	2.95888961904471	3.89587920902835	5.93718118817235	4.44855436693022	6.18177570595639	0.191386430441933	5.06281898964506	3.12207027701395	2.7767167036201	3.65640485528802	1.55019256450448	4.06660886013922	6.39431278891255	5.25424906829141	2.60338178748888	12.0794202685676	41.3581449678415	22.9879532717098	8.08585966981298	3.53392324697334	2.81225966825158	2.52614160804076	1.79813019184753	3.21478531946599	186.063495445131	102.918634131634	11.0178704232347	17.8993664091102	19.1064941574951	5.7027856180423	1.29135325106649	5.64285878566754e-07	28.5351839111581	7.43519293458203	0.0296231542598732
IM_58	1.33240805226306e-11	0.162812960583458	0.770445836669078	9.17131474610529	14.9914486580862	17.5827106254269	9.50064565738003	3.86821843176911	5.04226460208596	4.99498283454153	5.82008850589436	4.52382665360892	8.0493043025539	4.4134588091191	7.39338450820864	2.8133144093648	4.88556282518564	2.27567070609248	3.96483016602427	2.34315493488752	5.13224274119024	2.30031708520927	2.48293198844564	3.67293217534435	31.409835222987	30.2988835985343	29.0174640343647	9.19940144979541	3.04762666500523	3.63490152863744	4.24688633510578	2.98913700178008	177.203329925513	108.759808853273	14.0368612212141	14.6774066595824	20.9025142531732	7.32598924890955	1.08675055513109	0.00733928320374158	47.533602783798	12.4231794638395	0.0432177523624501
IM_59	0.00609300070988749	1.55896651174344	4.4621099761161	27.1028250757168	32.8131363383666	33.2402819608487	32.3024381855277	13.143706328929	7.73027129095935	11.3543480916424	14.8858060347534	13.0619585942255	6.345975101303	1.71042799422029	8.57783312980673	5.33685718374231	3.4202862907385	5.10065289801752	4.07350705738316	2.42125909500624	2.20135198104129	1.14990787920224	0.00939913292520806	28.6471836772262	76.4860441957723	51.8232079557336	32.8001143434938	5.67663321564313	4.04082839496757	5.43748025761339	6.63310756543674	20.4460012611881	152.099525659969	116.213438015301	31.6870363247305	5.00175253522306	19.0169460625323	15.923080864984	3.60449513041797	0.453725406842657	89.2359188544653	27.851085793593	1.91299535194171
IM_6	1.33240805226306e-11	0.163290234050478	4.20114278291559	7.53767803188237	2.95370305440036	2.20006370510327	1.86301631833187	0.0813535927572596	0.0114105753542445	1.3518552831776	0.63622136130062	1.06192530916288	0.948234989428365	2.6854093713268	1.83755497576477	2.11033568734499	3.34573916773021	0.608114893987895	3.28499136972385	0.112020920908861	3.71804588965496	4.28789248567943	1.66821467071665	4.90392484472194	15.3386590060121	7.78011936057484	1.75029646750701	2.56068775609786	0.768498338843601	2.00506458849582	4.39483308659267	3.82970188043748	208.213909244177	86.7680401628323	5.01805059299109	27.3513164569091	14.4734916976461	1.40957940014996	0.765612377472269	6.78224803005361e-08	10.8245256098312	2.17045079442129	0.00502359574750093
IM_65	2.66481627901101e-11	0.33994551082814	5.9874275876894	12.7360129222475	20.5344693176843	24.4447637369043	32.3659664342748	16.8606466439081	7.55978706013276	9.08268721438705	10.2094328521027	8.84545855765139	4.63469617530794	3.85556061085859	12.3634700745418	2.82694556556182	3.87879166036923	4.3760721068648	3.00780508310735	0.0485192663873368	2.87412278695211	3.16741883221184	1.65957158829916	4.28387942751672	49.3288742197001	55.0784863570702	36.4038097615728	11.0815109852778	7.24648917089383	9.72117158307512	9.5070376289589	5.68916927763537	158.006302905585	113.73893749569	28.2547595987247	13.4746234310489	12.2220548985035	14.9308088863343	3.37139148829726	0.00112129581608219	76.8562863006229	27.4146911346984	0.729022564678714
IM_67	3.63786407426678e-06	1.15427033047261	0.816055496936194	1.88375438834797	2.73805121913625	5.32983604155396	7.84104860172792	2.38097136446237	2.47492600132353	4.10575248971864	10.4412438997313	8.65695923903666	9.71474906719047	3.48800748150888	7.84979379800565	2.04026012859888	3.15503349266038	3.31397632578302	1.59392423703495	7.45186826909758e-05	1.85368229912744	2.1676259410962	2.34220104823177	4.55153143937946	49.9407354891659	21.9454459574116	3.11516153017385	0.00246877256864744	0.528507354861971	0.385854242293012	0.146627428316372	0.0414667375974275	167.604818807363	124.798068241287	7.59711295134987	13.4290354707631	21.7854309377252	8.74274685497171	0.0427867365165175	2.34455479931902e-11	18.7540894918706	10.745384927214	0.500525580915454
