,JBLAB-19902,JBLAB-19904,JBLAB-19905,JBLAB-19906,JBLAB-19907,JBLAB-19917,JBLAB-19937,JBLAB-19938,JBLAB-19939,JBLAB-19941
ENSG00000152495,38,6,33,36,30,20,10,4,8,13
ENSG00000248268,4,0,26,3,4,10,0,0,0,0
ENSG00000164211,341,217,446,1172,208,1110,734,1273,378,835
ENSG00000246859,3,3,7,2,3,9,5,16,3,4
ENSG00000134986,622,2152,993,1768,523,732,1113,746,570,875
ENSG00000129595,1750,974,801,116,1162,282,253,443,369,464
ENSG00000224032,445,698,1598,286,419,516,763,588,264,888
ENSG00000238363,2,2,2,5,0,7,0,4,0,1
ENSG00000251076,0,0,0,1,0,11,0,1,0,0
ENSG00000278921,26,56,23,11,26,9,6,13,22,27
ENSG00000134982,861,642,792,545,446,580,372,500,332,504
ENSG00000153037,225,373,448,318,161,444,149,572,328,452
ENSG00000129625,2984,2880,3727,2227,2222,3371,2215,3488,2053,3567
ENSG00000249947,0,1,0,1,0,0,2,4,0,0
ENSG00000270067,15,16,16,17,11,20,3,9,8,2
ENSG00000279522,10,10,9,16,6,21,5,1,6,1
ENSG00000272389,1,2,2,4,2,5,0,0,0,0
ENSG00000172795,631,1027,1553,925,323,1061,1096,1468,573,1459
ENSG00000171444,13,29,408,35,10,99,294,6,28,3
ENSG00000047188,695,426,777,764,336,731,311,493,309,365
ENSG00000080709,5,4,13,75,2,19,4,1,9,5
ENSG00000152503,151,47,112,507,86,576,38,143,66,457
ENSG00000164219,432,595,672,509,226,568,268,458,289,522
ENSG00000271797,2,7,8,3,2,3,6,1,5,1
ENSG00000164221,151,224,214,266,138,248,86,215,140,243
ENSG00000249026,39,45,32,29,12,60,20,13,22,12
ENSG00000250444,47,60,190,122,43,145,50,81,123,103
ENSG00000145780,768,916,514,777,373,1094,555,623,329,542
ENSG00000243414,19,1,4,2,8,1,1,1,1,0
ENSG00000249249,12,7,3,7,11,4,5,9,5,14
ENSG00000134970,1543,1992,1363,1408,726,1601,1528,1798,1352,1915
ENSG00000251118,11,27,56,28,8,18,18,25,73,46
ENSG00000129596,2,2,1,0,0,0,1,144,97,359
ENSG00000145782,673,914,756,882,437,1329,557,929,525,773
ENSG00000177879,1130,1395,2080,861,691,1194,844,897,791,1693
ENSG00000172901,246,4,2,10,132,22,3,1,0,6
ENSG00000268223,5,4,1,0,6,2,0,0,5,0
ENSG00000185641,1669,1301,4911,2181,1288,1481,1554,2040,2235,3300
ENSG00000272265,0,0,0,1,0,0,1,3,0,0
ENSG00000271918,11,23,29,37,14,26,32,35,23,25
ENSG00000145781,282,609,385,500,149,595,340,299,360,421
ENSG00000232916,39,51,28,147,21,106,15,99,43,100
ENSG00000092421,0,35,100,34,16,356,310,378,486,133
ENSG00000248445,15,9,0,13,15,2,5,4,0,3
ENSG00000239528,52,71,0,58,37,37,0,32,68,3
ENSG00000248663,4,8,100,11,9,40,39,4,85,4
ENSG00000249582,3,1,5,1,1,2,1,2,0,0
ENSG00000249797,0,0,6,0,0,0,0,0,0,0
ENSG00000250427,0,0,3,2,1,3,0,0,0,0
ENSG00000250891,0,0,0,7,1,10,0,0,1,1
ENSG00000169570,175,312,167,277,112,293,202,243,206,255
ENSG00000197744,646,1692,1375,1399,484,1082,1382,1039,1889,1100
ENSG00000249494,0,2,1,0,0,0,3,1,0,0
ENSG00000250678,0,0,3,5,0,1,0,0,1,1
ENSG00000172869,1383,640,491,402,663,466,534,607,213,398
ENSG00000145779,129,160,73,149,108,186,178,662,225,253
ENSG00000133835,3748,2617,3921,2783,2065,3526,1369,2805,1509,2217
ENSG00000234259,13,3,12,16,11,19,5,13,9,8
ENSG00000184838,6,0,3,3,7,14,2,1,46,1
ENSG00000248927,0,0,0,1,0,0,0,0,4,0
ENSG00000229855,0,0,0,0,0,6,0,0,1,0
ENSG00000151304,453,399,285,265,294,286,140,259,224,246
ENSG00000113083,156,81,15,10,97,81,499,431,222,120
ENSG00000164185,1,6,1,2,0,0,6,5,8,10
ENSG00000064692,2,4,18,2,1,17,7,26,202,12
ENSG00000249916,0,0,2,1,1,5,0,6,0,5
ENSG00000250328,10,3,2,0,3,3,3,1,0,0
ENSG00000240058,0,3,0,0,0,4,0,0,0,0
ENSG00000205302,3798,2514,2436,1129,2362,2872,964,2170,1140,1606
ENSG00000260686,17,22,21,19,8,19,21,12,4,18
ENSG00000064652,887,442,261,297,656,895,258,531,176,362
ENSG00000263432,12,4,4,14,1,12,5,11,2,10
ENSG00000168938,1950,977,1692,1614,1538,2995,738,1041,836,1026
ENSG00000249996,8,0,2,0,2,3,0,4,2,0
ENSG00000223652,0,0,0,0,0,0,0,0,5,1
ENSG00000061455,7,2,4,0,9,10,3,4,2,0
ENSG00000168944,429,435,420,319,278,319,265,261,235,288
ENSG00000250539,200,406,215,330,208,615,114,168,172,127
ENSG00000151292,1033,723,1157,593,608,792,817,683,416,960
ENSG00000235275,59,90,65,110,57,177,50,95,69,75
ENSG00000253807,0,1,0,2,0,4,3,3,0,56
ENSG00000168916,1405,1384,1252,960,978,648,817,627,133,917
ENSG00000242814,596,938,1202,642,713,455,1046,381,913,1029
ENSG00000248752,1,1,3,0,0,0,0,0,0,0
ENSG00000155324,6854,2808,1022,504,4299,1133,905,2654,554,1425
ENSG00000250602,5,2,1,0,14,2,0,3,0,3
ENSG00000279118,42,12,4,2,45,9,14,25,3,13
ENSG00000164904,1913,4104,4914,4615,1396,3517,3764,3447,2122,4707
ENSG00000164902,1422,1394,1190,1469,1013,1405,999,1017,690,1141
ENSG00000230929,2,9,9,5,2,3,1,7,19,9
ENSG00000213630,22,36,59,41,33,24,38,37,83,50
ENSG00000249768,3,4,5,1,0,3,4,3,3,3
ENSG00000251072,2,0,0,4,0,1,2,3,0,2
ENSG00000113368,1868,3736,4810,5098,1371,4805,4271,5405,2798,5694
ENSG00000173926,26,9,386,40,19,97,18,66,17,125
ENSG00000164241,37,76,222,226,39,114,71,89,14,80
ENSG00000250080,2,1,2,4,0,1,3,2,4,2
ENSG00000271585,2,3,7,0,1,3,0,1,7,4
ENSG00000250956,1,1,3,0,5,1,3,1,2,4
ENSG00000145794,7,0,11,4,3,7,1,1,1,4
ENSG00000250859,35,63,84,49,33,64,42,64,59,53
ENSG00000164244,1843,1581,2280,1214,1231,1311,2505,2075,1603,1854
ENSG00000205279,0,0,0,0,0,0,0,3,0,4
ENSG00000230561,7,3,12,0,6,1,6,7,1,4
ENSG00000245937,534,457,1477,315,406,516,533,763,318,824
ENSG00000064651,874,1018,3154,483,581,1142,791,1247,1354,1693
ENSG00000250329,0,0,1,3,3,2,1,0,0,1
ENSG00000138829,7598,23,638,109,1863,150,93,550,485,309
ENSG00000113396,148,532,21,8,38,48,1077,14,95,129
ENSG00000066583,694,956,959,701,518,789,1127,771,752,1752
ENSG00000145808,0,0,12,3,0,1,0,0,4,2
ENSG00000198108,18,9,38,19,18,4,0,0,3,1
ENSG00000248610,28,6,16,16,19,18,13,14,6,7
ENSG00000244192,8,12,17,10,8,11,11,9,2,17
ENSG00000248955,50,10,11,21,30,52,18,28,38,34
ENSG00000169567,5148,4942,6625,3059,3918,3888,7871,5956,5531,9028
ENSG00000186687,279,185,477,595,128,339,646,356,186,438
ENSG00000158985,1398,2118,1604,733,973,1136,1951,2120,1166,1632
ENSG00000158987,124,204,153,123,87,172,196,142,127,261
ENSG00000217128,773,600,432,466,501,686,1018,726,605,495
ENSG00000279584,0,1,1,4,1,3,2,1,1,0
ENSG00000239642,0,0,0,3,0,0,0,0,0,0
ENSG00000164398,9,0,0,1,0,0,0,0,0,0
ENSG00000164400,0,0,0,0,0,1,0,0,4,0
ENSG00000072682,2319,1569,494,457,1959,1325,5103,401,1412,1330
ENSG00000131435,31,1453,23,133,68,321,1818,56,212,427
ENSG00000197208,24,45,4,1,29,22,248,40,58,13
ENSG00000233006,68,43,21,22,81,18,68,18,23,21
ENSG00000263597,3,6,2,1,10,0,10,3,2,0
ENSG00000197375,225,401,137,378,293,315,876,270,661,313
ENSG00000197536,110,116,50,14,190,40,103,94,65,25
ENSG00000202533,2,0,0,0,0,0,0,3,0,0
ENSG00000234290,7,21,2,2,6,14,13,5,0,5
ENSG00000125347,2847,3246,533,133,2657,942,762,695,1775,502
ENSG00000277192,4,8,1,0,8,3,3,15,0,0
ENSG00000113522,1994,2009,1747,1599,1359,1772,2187,1384,1464,1977
ENSG00000223442,1,1,1,0,2,0,1,3,0,3
ENSG00000169194,1,3,0,0,0,0,0,0,2,2
ENSG00000131437,835,370,520,640,504,620,921,483,467,506
ENSG00000205089,34,21,11,11,16,22,15,75,6,20
ENSG00000164402,4201,2091,948,1664,3848,1211,1320,480,1530,851
ENSG00000198944,17,38,7,26,9,82,64,35,141,182
ENSG00000164403,506,475,284,68,623,380,608,336,153,269
ENSG00000164404,26,11,14,61,34,22,119,25,12,20
ENSG00000164405,2827,3042,3546,3695,1993,4536,2794,2757,5151,4679
ENSG00000164406,2,6,19,58,9,43,37,35,25,15
ENSG00000072364,5097,3756,2372,1398,2931,1986,4302,2564,3238,2102
ENSG00000235253,35,31,44,17,19,20,32,43,42,51
ENSG00000229738,5,6,11,16,2,15,12,9,7,9
ENSG00000155329,260,312,283,313,197,341,321,263,369,361
ENSG00000170606,6590,6527,5766,4350,3848,8062,5855,4651,4536,5046
ENSG00000279691,6,9,13,3,7,7,4,0,0,0
ENSG00000053108,6,4,13,26,5,39,16,231,215,5
ENSG00000279197,0,0,1,0,0,0,0,4,2,0
ENSG00000113583,2920,2100,1871,1186,1659,1956,2083,1530,3000,1707
ENSG00000213585,8709,7135,11433,3515,6058,5289,7200,5918,4967,8345
ENSG00000271737,9,49,29,15,10,8,45,28,27,37
ENSG00000081059,230,290,54,324,159,227,170,144,658,389
ENSG00000113558,4742,6567,5479,4877,3427,7111,5143,4957,8819,7714
ENSG00000113575,4054,4903,3948,3160,2687,5728,4086,3757,5335,4793
ENSG00000273345,14,2,2,0,2,1,3,1,0,0
ENSG00000266751,0,2,0,1,2,2,1,1,1,3
ENSG00000270177,40,11,11,25,27,16,19,14,12,10
ENSG00000006837,5,11,18,28,7,30,30,20,9,9
ENSG00000119048,1504,1526,1507,723,1203,1104,1471,1443,1594,1343
ENSG00000237190,390,400,642,716,397,956,761,507,1068,1282
ENSG00000243648,28,48,92,23,18,29,55,46,71,66
ENSG00000250564,41,0,43,0,33,0,0,0,12,0
ENSG00000251169,20,0,26,1,23,4,6,0,0,3
ENSG00000280420,1,1,0,1,1,1,4,1,2,1
ENSG00000043143,2067,1337,3409,282,2266,717,1361,937,552,493
ENSG00000152700,1573,1247,1335,1351,1219,2154,1220,1653,1961,1494
ENSG00000113615,1345,795,1041,549,771,902,1400,1055,798,679
ENSG00000164615,950,1137,1344,699,597,980,2333,1169,1096,1662
ENSG00000145833,2297,2486,3451,2584,1525,2876,1537,2559,1498,1652
ENSG00000181904,765,842,1203,636,594,564,1232,1125,910,1478
ENSG00000113621,1055,786,746,483,730,715,1224,847,583,353
ENSG00000132570,156,223,336,178,103,298,241,394,316,204
ENSG00000279799,11,40,36,19,22,12,10,11,5,4
ENSG00000244921,377,322,948,853,948,86,494,707,957,670
ENSG00000249119,50,34,167,97,79,60,110,146,53,32
ENSG00000248923,3859,3543,3002,2855,5831,357,4960,3611,3867,1985
ENSG00000247627,5865,3710,18907,18046,11945,2767,4787,4488,8230,3091
ENSG00000198868,6,9,16,12,11,0,14,13,11,8
ENSG00000152705,11,17,15,11,14,10,5,7,2,5
ENSG00000069011,66,9,2541,10,133,59,24,781,275,967
ENSG00000224186,9,5,60,3,9,3,2,15,4,15
ENSG00000277619,1,0,8,0,6,0,0,0,0,0
ENSG00000249082,0,0,12,0,0,0,0,4,1,4
ENSG00000113648,5200,9761,9308,6088,4433,8329,5268,9926,8368,10939
ENSG00000270021,27,27,18,14,33,15,40,14,30,15
ENSG00000250167,0,0,0,0,0,3,0,0,0,0
ENSG00000145824,9,6,21,23,12,18,15,33,19,20
ENSG00000145832,0,0,0,10,0,14,0,0,0,0
ENSG00000164616,1,0,0,44,1,43,1,0,0,0
ENSG00000120708,351,324,16,56,597,422,969,4,55,1312
ENSG00000164621,0,3,1,1,2,1,1,3,2,0
ENSG00000113658,1121,792,632,876,651,735,2074,944,1096,1326
ENSG00000069018,0,0,0,0,0,0,18,0,0,0
ENSG00000249803,48,0,14,0,26,0,0,0,0,0
ENSG00000250284,3,0,0,0,0,0,0,0,0,0
ENSG00000248616,5,0,1,3,3,2,1,3,0,1
ENSG00000152377,41,7,1,78,65,67,161,25,120,9
ENSG00000146021,65,87,47,40,95,37,196,87,92,91
ENSG00000177733,4793,9085,7633,6983,3990,6711,7252,5959,13407,8138
ENSG00000250159,53,7,40,43,48,50,52,115,110,110
ENSG00000120729,1,0,1,1,0,0,0,4,0,1
ENSG00000078795,2,0,2,2,3,0,10,3,7,5
ENSG00000031003,976,1010,455,920,659,762,802,637,1708,331
ENSG00000246323,0,4,2,0,0,0,1,5,2,2
ENSG00000112981,60,155,11,44,60,86,260,24,29,17
ENSG00000112983,2658,1836,1284,1268,1818,1283,1522,1804,1390,1135
ENSG00000112984,1268,1420,2291,944,788,2704,757,1424,1020,2155
ENSG00000094880,1622,1477,1587,882,993,1628,1815,1029,1453,1086
ENSG00000146013,2,3,32,52,0,64,18,292,49,5206
ENSG00000158402,224,326,410,637,131,1358,422,505,382,470
ENSG00000120709,1686,1320,2435,1627,1344,3252,1652,2232,1679,1831
ENSG00000120733,3024,3058,2557,1333,2157,3047,2789,2018,2631,2088
ENSG00000132563,77,33,56,96,97,126,151,148,136,766
ENSG00000120738,1331,2093,672,4321,2664,401,1851,665,3537,2557
ENSG00000241458,392,549,1174,541,337,564,1607,1284,1737,2141
ENSG00000120705,5005,4608,5678,3632,3515,9444,3793,4478,4556,3536
ENSG00000113013,13495,10417,16122,6676,9378,22456,9930,11526,5858,8974
ENSG00000222937,21,8,5,17,10,5,5,5,1,0
ENSG00000044115,16170,13470,12448,12346,9714,16083,11623,6507,14422,7708
ENSG00000253404,2,2,10,3,0,8,7,28,6,58
ENSG00000120725,1288,1456,624,690,1252,1473,1308,707,1116,760
ENSG00000249593,4,1,4,0,0,1,0,1,6,2
ENSG00000280987,28,30,70,52,42,62,76,47,17,33
ENSG00000281398,123,89,225,187,136,211,267,229,19,124
ENSG00000252213,0,1,2,0,4,0,1,0,0,1
ENSG00000015479,13,17,8,43,9,33,102,51,28,33
ENSG00000199545,1,1,0,1,0,1,2,1,3,0
ENSG00000120727,1525,1628,2240,3171,1035,3587,2599,3634,2836,4446
ENSG00000272742,1,1,1,0,2,0,2,3,5,13
ENSG00000170482,8,3,0,45,16,28,87,31,0,22
ENSG00000170476,7,0,5,5,2,5,5,8,1,0
ENSG00000228672,115,85,169,276,127,360,215,156,99,201
ENSG00000170469,54,58,136,85,69,161,61,88,126,113
ENSG00000170464,332,125,157,362,165,514,712,234,108,304
ENSG00000184584,2355,2104,1033,646,1489,510,4767,827,637,564
ENSG00000249215,20,26,21,21,5,53,5,38,30,11
ENSG00000131508,4737,5430,4573,4267,3508,5563,3372,3779,4278,4491
ENSG00000272255,1,0,1,1,0,3,0,1,2,0
ENSG00000171604,1768,9709,3228,2456,1707,7192,2664,3749,2102,3637
ENSG00000249526,2,4,1,1,3,3,3,1,0,0
ENSG00000146005,20,94,0,6,18,40,27,9,1,10
ENSG00000158458,7,3,0,11,5,25,39,26,22,8
ENSG00000245146,65,25,13,62,45,83,149,39,55,49
ENSG00000185129,691,567,526,436,500,482,1081,392,794,706
ENSG00000182700,71,35,56,68,108,82,263,129,154,188
ENSG00000254363,35,25,0,20,18,7,0,22,7,2
ENSG00000120306,1079,1874,1708,986,863,2504,897,1228,1220,1708
ENSG00000113068,1554,1397,1183,1217,1339,1915,1194,1131,1893,1443
ENSG00000113070,348,249,274,108,249,319,78,67,94,53
ENSG00000113073,5,0,2,1,10,3,6,0,0,2
ENSG00000249637,6,16,10,3,9,6,10,11,8,23
ENSG00000131503,104,64,67,45,80,53,60,62,56,58
ENSG00000254996,11,20,20,10,35,11,17,32,20,23
ENSG00000213523,981,1013,902,1240,824,1725,509,1013,727,936
ENSG00000243056,12,10,57,5,12,14,19,12,1,24
ENSG00000113108,680,270,245,750,659,233,461,188,107,47
ENSG00000176087,2177,1909,3591,2610,1982,3496,1928,2229,2923,2776
ENSG00000251453,1,2,3,5,3,4,5,3,5,3
ENSG00000170458,349,155,209,22,481,71,1,22,13,3
ENSG00000131495,1131,1488,1780,1773,971,1919,1220,1086,2452,2217
ENSG00000113119,242,177,509,288,204,113,552,243,212,230
ENSG00000113141,2540,3011,2767,2732,2086,4106,2343,2875,2872,3089
ENSG00000120314,1544,1400,1286,1364,1264,1575,1428,1232,666,1034
ENSG00000256453,14,10,11,33,17,35,33,26,11,15
ENSG00000170445,1517,1757,2020,1838,1184,3167,1169,1078,1339,1149
ENSG00000112855,1032,981,1094,1277,841,1165,1043,542,645,493
ENSG00000146007,3006,2999,3101,2644,2234,3275,3102,2389,5899,3002
ENSG00000202515,8,8,0,0,6,0,0,0,6,4
ENSG00000204970,0,3,1,0,2,0,1,1,11,2
ENSG00000279726,4,2,2,0,3,0,7,7,1,6
ENSG00000204969,3,2,0,0,1,1,8,2,1,2
ENSG00000255408,80,11,7,2,63,0,4,5,122,27
ENSG00000204967,52,78,46,77,27,53,0,0,210,1
ENSG00000204965,45,5,15,1,33,4,1,11,5,4
ENSG00000081842,8,2,1,3,3,3,2,39,14,72
ENSG00000204963,39,59,6,3,23,0,0,65,5,56
ENSG00000204962,4,2,1,0,10,1,6,4,5,7
ENSG00000204961,4,13,1,0,15,2,10,16,1,8
ENSG00000278907,1,2,0,0,3,0,2,0,0,0
ENSG00000250120,522,286,6,169,301,117,620,61,3,42
ENSG00000278946,0,0,0,0,0,0,0,14,3,5
ENSG00000249158,17,29,4,1,23,0,11,17,49,3
ENSG00000251664,169,6,18,0,119,3,6,60,59,8
ENSG00000278915,11,2,3,0,4,0,0,7,3,0
ENSG00000239389,11,49,6,1,7,1,6,4,1,2
ENSG00000248383,337,56,4,11,177,40,47,114,54,56
ENSG00000243232,127,99,2,21,47,25,44,46,3,21
ENSG00000171815,16,7,0,5,13,4,13,21,9,11
ENSG00000112852,490,825,164,58,434,43,667,174,1291,176
ENSG00000113205,55,126,21,21,57,11,207,30,237,67
ENSG00000272108,0,7,1,1,3,1,32,6,10,10
ENSG00000081818,25,54,4,4,30,6,80,21,82,18
ENSG00000113209,195,658,4,116,115,10,22,159,980,67
ENSG00000280029,5,1,0,0,3,0,0,2,4,1
ENSG00000113211,30,61,21,10,29,4,253,11,122,19
ENSG00000255622,38,30,5,3,29,3,50,8,93,7
ENSG00000280336,0,0,0,0,0,0,3,2,1,0
ENSG00000113212,105,98,9,1,97,0,19,8,113,7
ENSG00000120322,238,262,12,4,185,1,45,58,347,18
ENSG00000272674,150,306,7,0,114,1,55,118,354,83
ENSG00000120324,95,77,13,1,54,2,70,6,115,8
ENSG00000177839,62,85,9,1,44,1,22,35,80,25
ENSG00000197479,92,153,6,1,78,0,228,25,420,14
ENSG00000120328,58,55,3,3,44,4,54,10,104,13
ENSG00000187372,402,285,43,3,302,4,78,46,556,38
ENSG00000120327,145,191,47,2,177,3,112,76,384,48
ENSG00000146001,16,31,6,2,20,1,20,8,39,3
ENSG00000262096,9,5,0,1,4,1,8,3,20,3
ENSG00000113248,21,77,24,0,33,1,33,16,63,14
ENSG00000178913,4758,4158,3036,2563,2666,3259,4625,2686,3574,2860
ENSG00000120329,2,0,0,1,5,0,4,0,0,1
ENSG00000272070,11,27,9,4,26,3,42,19,24,10
ENSG00000204956,52,47,13,2,47,5,41,19,47,15
ENSG00000081853,219,44,4,2,113,6,26,19,308,3
ENSG00000254245,50,3,3,0,34,1,17,4,30,3
ENSG00000254221,120,79,32,9,101,8,47,25,4,18
ENSG00000262576,868,40,6,3,480,4,11,12,4,4
ENSG00000253910,185,49,6,1,159,5,51,14,12,12
ENSG00000253485,93,9,10,1,116,1,26,12,5,19
ENSG00000262209,81,13,7,0,62,1,67,15,8,5
ENSG00000253731,169,43,46,3,150,4,254,45,54,25
ENSG00000253537,90,68,3,0,108,5,80,8,29,6
ENSG00000253953,236,243,10,89,215,43,20,80,212,119
ENSG00000253767,219,15,3,50,109,3,12,6,19,4
ENSG00000276547,423,579,131,13,326,10,10,127,327,106
ENSG00000261934,30,11,6,0,19,5,121,12,14,10
ENSG00000253305,78,105,29,2,62,41,52,31,38,37
ENSG00000253846,9,287,2,56,34,124,101,46,10,20
ENSG00000254122,45,174,5,2,34,11,249,10,33,9
ENSG00000253873,61,200,9,2,48,2,6,1,28,1
ENSG00000248449,7,4,0,0,9,1,5,0,7,3
ENSG00000253159,9,15,4,1,7,3,14,1,4,5
ENSG00000276545,1,3,1,2,10,2,15,8,17,2
ENSG00000273557,1,1,1,0,1,1,3,0,4,0
ENSG00000240184,151,203,230,272,82,254,244,92,38,43
ENSG00000242419,4,5,2,4,7,5,4,4,13,5
ENSG00000240764,6,3,6,0,6,0,4,1,1,3
ENSG00000131504,9486,7085,7014,4245,7500,6295,6993,6896,6362,7388
ENSG00000228737,10,9,1,0,5,6,1,8,7,7
ENSG00000171720,1797,1585,1810,1970,1447,2074,2230,1472,1947,2026
ENSG00000164620,132,69,167,142,171,132,56,167,52,58
ENSG00000197948,926,817,372,635,958,440,747,264,271,176
ENSG00000120318,739,338,149,214,446,326,969,187,219,277
ENSG00000278925,0,4,0,0,3,2,5,2,1,1
ENSG00000156453,3258,3957,398,620,2333,1653,1682,852,1265,477
ENSG00000226040,23,34,254,32,17,25,30,48,35,51
ENSG00000081791,1633,976,1879,940,1202,1029,1321,864,597,1080
ENSG00000113555,0,3,0,0,3,3,5,0,0,0
ENSG00000271871,1,4,2,2,1,2,4,1,0,0
ENSG00000013561,1524,1399,1095,818,1131,1136,1608,1075,1357,757
ENSG00000113552,1072,1369,1772,2005,922,2736,1637,1522,2016,1452
ENSG00000250347,1,0,3,4,3,4,1,2,4,0
ENSG00000131507,3976,3719,2610,2986,2678,2966,3901,2205,5069,3176
ENSG00000280047,31,16,10,13,16,18,12,6,14,11
ENSG00000187678,455,491,132,95,301,1805,1752,1549,5623,1627
ENSG00000281881,0,0,0,0,0,3,12,3,10,2
ENSG00000231185,3,18,12,3,4,25,32,19,19,14
ENSG00000113578,1,2,1,0,3,0,0,0,1,0
ENSG00000236714,0,3,0,0,0,4,12,1,2,1
ENSG00000145819,419,713,699,822,236,866,863,1136,3427,1648
ENSG00000226272,0,1,1,0,0,0,16,2,2,25
ENSG00000113580,1787,1340,3073,585,1151,731,1384,900,351,575
ENSG00000231579,148,200,244,139,110,147,115,185,94,116
ENSG00000279130,5,6,4,2,4,6,12,1,4,0
ENSG00000225869,47,71,148,124,66,106,27,23,27,22
ENSG00000145817,1502,1144,1024,1006,996,1435,1450,1437,2036,1277
ENSG00000183775,6,0,3,24,3,20,17,2,7,3
ENSG00000251031,1,3,0,3,0,0,0,0,0,0
ENSG00000215325,53,144,121,269,40,270,51,95,36,100
ENSG00000250842,0,0,0,4,0,1,0,0,0,0
ENSG00000186314,195,198,214,240,107,208,274,83,154,231
ENSG00000249363,0,0,2,0,0,0,1,3,0,0
ENSG00000156463,217,104,138,91,162,239,206,168,1299,188
ENSG00000173261,8,2,17,5,9,13,3,15,2,1
ENSG00000133706,3449,3282,7738,3125,2412,3933,4099,4682,2661,3187
ENSG00000239317,0,1,1,1,0,0,3,1,1,2
ENSG00000091009,705,809,702,582,449,794,1057,679,1110,891
ENSG00000091010,3,1,0,2,1,0,0,0,0,1
ENSG00000113649,2025,2191,2937,1684,1288,1558,2157,1583,1193,1299
ENSG00000156475,1,628,70,4,0,12,6,0,95,0
ENSG00000248568,100,270,106,219,152,374,88,96,113,95
ENSG00000169302,29,16,15,2,27,5,7,1,16,0
ENSG00000113657,2014,19871,1092,140,1443,344,571,5,382,48
ENSG00000280780,2,27,0,0,0,0,0,0,0,0
ENSG00000176049,1,3,0,1,2,10,6,2,0,0
ENSG00000164266,40,3,0,0,37,4,0,0,0,0
ENSG00000178776,148,0,5,1,107,1,0,0,0,0
ENSG00000248362,6,0,0,0,5,0,0,0,0,0
ENSG00000250346,10,6,33,8,16,11,12,15,24,26
ENSG00000133710,138,30,36,140,134,114,92,15,50,14
ENSG00000178172,2,0,19,9,0,0,0,0,1,0
ENSG00000214510,0,0,0,0,0,1,0,1,3,0
ENSG00000247199,7,27,5,2,1,6,3,0,0,0
ENSG00000145879,4,0,0,0,0,0,0,0,0,0
ENSG00000145868,979,673,604,1018,671,1191,956,499,667,532
ENSG00000274799,3,1,1,0,0,1,1,1,3,1
ENSG00000169252,23,0,47,13,9,82,2,54,289,33
ENSG00000169247,45,4,0,7,43,45,10,76,44,19
ENSG00000173210,1578,40,0,11,1151,51,21,0,47,4
ENSG00000157510,71,55,0,29,40,66,48,421,166,115
ENSG00000164284,818,555,1183,650,376,1030,734,1520,925,966
ENSG00000253618,0,0,0,2,0,0,3,0,2,0
ENSG00000145882,146,218,283,314,181,287,667,146,215,486
ENSG00000253865,4,0,3,2,0,2,5,0,1,2
ENSG00000269936,0,0,0,0,0,3,1,0,0,0
ENSG00000113712,3387,2348,2944,1601,2279,1886,2796,2581,2226,1373
ENSG00000230551,270,190,127,243,251,254,620,219,79,107
ENSG00000241112,9,7,13,3,2,9,3,6,9,8
ENSG00000183111,484,429,268,307,423,322,906,577,435,387
ENSG00000155846,165,771,478,350,110,788,631,331,70,206
ENSG00000132915,16,11,23,4,31,21,12,4,4,3
ENSG00000251583,28,47,30,30,20,30,26,27,16,19
ENSG00000155850,898,1028,469,777,472,770,3985,1459,3469,2625
ENSG00000164296,384,262,180,138,287,173,248,144,258,109
ENSG00000113716,1619,2094,1686,1769,1448,1782,1463,1145,1143,1004
ENSG00000182578,33,57,0,0,115,0,3,0,1,0
ENSG00000214485,1855,2957,5506,3019,1541,3124,8167,7329,9447,11286
ENSG00000113721,1,11,0,0,0,1,9,0,5,2
ENSG00000070808,0,0,0,1,0,0,6,0,0,1
ENSG00000183876,37,4,0,0,16,12,58,1,14,7
ENSG00000070814,1663,1785,3029,2549,1389,3687,1406,1479,1763,1363
ENSG00000019582,4446,19344,1644,1276,9250,6099,15498,6571,85526,20569
ENSG00000164587,13057,14690,25439,18939,10493,16037,34790,19153,35928,43026
ENSG00000254333,3,2,1,1,3,1,3,1,0,0
ENSG00000070614,3249,2853,2213,2738,2356,2980,2225,2300,2653,1838
ENSG00000171992,87,1985,280,20,131,37,1066,25,27,186
ENSG00000164591,0,5,5,1,0,1,9,3,9,1
ENSG00000086589,1940,1542,1479,1414,1448,1463,1535,1506,2264,1535
ENSG00000132912,1811,1353,1714,1436,1225,1595,2268,1818,2485,1500
ENSG00000256235,115,53,457,158,82,173,196,329,203,219
ENSG00000237693,5,0,0,1,3,0,0,0,0,1
ENSG00000145908,197,293,426,798,213,392,423,643,481,258
ENSG00000197083,87,27,17,7,93,40,4,261,95,79
ENSG00000211445,2529,3938,7152,1365,2441,8771,3850,16264,8119,5823
ENSG00000145901,5305,4491,3183,1090,4227,5416,3173,3570,9884,5319
ENSG00000197043,154,511,1203,270,203,1396,2177,1626,3475,935
ENSG00000198624,25,43,13,296,34,612,21,224,164,113
ENSG00000196743,1594,1302,786,2238,1308,3418,2111,1290,2801,1413
ENSG00000186335,1,0,0,0,0,8,1,1,0,0
ENSG00000123643,302,179,389,463,288,452,219,232,338,286
ENSG00000086570,261,53,674,170,246,473,372,58,84,35
ENSG00000271795,3,1,2,7,0,6,0,3,2,1
ENSG00000260581,0,0,1,2,0,0,0,0,3,0
ENSG00000113140,28,682,11424,5,122,429,5564,1888,1858,3068
